text->audio,text->visual,audio->text,audio->visual,visual->text,visual->audio
0.02379750832915306,0.023795567452907562,0.023871438577771187,0.02362644113600254,0.0237654447555542,0.02382625825703144
0.028567267581820488,0.02861494943499565,0.02869483083486557,0.028794724494218826,0.028564011678099632,0.028534648939967155
0.02039545588195324,0.020438535138964653,0.02038508839905262,0.020406369119882584,0.020362939685583115,0.020409760996699333
0.0383165180683136,0.038371894508600235,0.03872203454375267,0.038767579942941666,0.038468800485134125,0.03829546272754669
0.026305168867111206,0.02634299173951149,0.026333704590797424,0.02630770578980446,0.026270434260368347,0.02620665170252323
0.027055010199546814,0.02700476348400116,0.027096450328826904,0.026993678882718086,0.02702302113175392,0.027005409821867943
0.01612788997590542,0.016143841668963432,0.016080938279628754,0.01611553505063057,0.016130775213241577,0.016134396195411682
0.038581352680921555,0.038520339876413345,0.03850889950990677,0.03868737816810608,0.03846383094787598,0.03836982697248459
0.02564897947013378,0.025691989809274673,0.025461412966251373,0.025680746883153915,0.02555333636701107,0.025622747838497162
0.023823749274015427,0.023838091641664505,0.023844430223107338,0.023743590340018272,0.023821348324418068,0.023791523650288582
0.026375070214271545,0.026297196745872498,0.026237698271870613,0.026414712890982628,0.0263172946870327,0.026327015832066536
0.025085324421525,0.02496897615492344,0.02490515634417534,0.02509222738444805,0.025023434311151505,0.025016136467456818
0.03126944601535797,0.031217027455568314,0.03131219744682312,0.031247995793819427,0.03128459304571152,0.031215274706482887
0.02325371652841568,0.023268168792128563,0.023123590275645256,0.02324812300503254,0.02327617257833481,0.023238103836774826
0.0227033868432045,0.022675493732094765,0.022752413526177406,0.022733168676495552,0.02267327532172203,0.022748509421944618
0.006709269247949123,0.006708969362080097,0.006715100258588791,0.006706462241709232,0.006709997542202473,0.0067115784622728825
0.03046124055981636,0.03026648424565792,0.030047735199332237,0.030340777710080147,0.0302995964884758,0.030322901904582977
0.023237574845552444,0.02325511910021305,0.023331206291913986,0.023091772571206093,0.02322445809841156,0.023287635296583176
0.01924753747880459,0.019171852618455887,0.019138921052217484,0.019237685948610306,0.019260574132204056,0.01921905390918255
0.03568630293011665,0.0356229692697525,0.03557374328374863,0.035421162843704224,0.035757534205913544,0.03562745079398155
0.02635953575372696,0.026306437328457832,0.026386674493551254,0.026216425001621246,0.02631138451397419,0.026237772777676582
0.02955838106572628,0.029412182047963142,0.029601797461509705,0.029268378391861916,0.029383324086666107,0.029469750821590424
0.01921543851494789,0.01924205757677555,0.01909567415714264,0.019186990335583687,0.019211139529943466,0.019223080947995186
0.03441331908106804,0.03455740958452225,0.034527767449617386,0.03421396762132645,0.034556031227111816,0.034473247826099396
0.024960126727819443,0.025029022246599197,0.02481411211192608,0.0250635277479887,0.024978529661893845,0.025019563734531403
0.016647033393383026,0.01660795882344246,0.016673879697918892,0.016728194430470467,0.016673581674695015,0.01669306494295597
0.01960175856947899,0.019628997892141342,0.019765298813581467,0.0196792334318161,0.01965290866792202,0.01959815062582493
0.012040365487337112,0.012057621963322163,0.01203902717679739,0.01202821359038353,0.012038599699735641,0.012045093812048435
0.03453134372830391,0.034491781145334244,0.03425905108451843,0.03436017036437988,0.034351952373981476,0.03444221243262291
0.030328787863254547,0.030254114419221878,0.03023897483944893,0.030191531404852867,0.030372723937034607,0.030449168756604195
0.01562957465648651,0.015621207654476166,0.01564984768629074,0.01558696012943983,0.015624803490936756,0.015645630657672882
0.020451540127396584,0.020452849566936493,0.020471254363656044,0.020434994250535965,0.0204148069024086,0.020441241562366486
0.023847991600632668,0.02380983531475067,0.023735743016004562,0.023716723546385765,0.02384164184331894,0.023870134726166725
0.026945732533931732,0.02698671817779541,0.026758598163723946,0.027001487091183662,0.027031028643250465,0.02703166753053665
0.020784275606274605,0.02080727182328701,0.021015414968132973,0.020944003015756607,0.020812394097447395,0.02082846313714981
0.013511738739907742,0.013529025949537754,0.013441655784845352,0.013520769774913788,0.013510224409401417,0.013514823280274868
0.019221100956201553,0.019241884350776672,0.01922551915049553,0.01904595084488392,0.019223986193537712,0.019256651401519775
0.019258491694927216,0.019240397959947586,0.019301965832710266,0.019215477630496025,0.019192466512322426,0.01926516741514206
0.02694183960556984,0.02696702629327774,0.027120152488350868,0.027123278006911278,0.027075450867414474,0.02708294987678528
0.02382589690387249,0.023799287155270576,0.02385152131319046,0.0239306278526783,0.023816891014575958,0.02382734976708889
0.028600458055734634,0.02853485196828842,0.02855548821389675,0.028563499450683594,0.028648030012845993,0.028560737147927284
0.02765710838139057,0.027944548055529594,0.02769796922802925,0.027880728244781494,0.02775910124182701,0.027821682393550873
0.02442147396504879,0.024373214691877365,0.024296799674630165,0.024354292079806328,0.024353504180908203,0.02444482408463955
0.02710593491792679,0.027025818824768066,0.02707984298467636,0.026868771761655807,0.02706732600927353,0.026984699070453644
0.023243533447384834,0.023306608200073242,0.023236334323883057,0.023373670876026154,0.023248806595802307,0.023173106834292412
0.027010872960090637,0.026965133845806122,0.027117758989334106,0.027049977332353592,0.027102062478661537,0.026934389024972916
0.03032609261572361,0.030349338427186012,0.03051738254725933,0.03014654666185379,0.03034641034901142,0.030321350321173668
0.01922570914030075,0.019227588549256325,0.019264984875917435,0.019169026985764503,0.019239656627178192,0.019177062436938286
0.025639653205871582,0.025737525895237923,0.025799453258514404,0.02564386837184429,0.02562284842133522,0.025592179968953133
0.027784015983343124,0.027765454724431038,0.027659351006150246,0.027831528335809708,0.027775978669524193,0.027758734300732613
0.024960460141301155,0.024963101372122765,0.02509237639605999,0.024965252727270126,0.02504534274339676,0.024973351508378983
0.023759586736559868,0.02381928078830242,0.02380330115556717,0.023795926943421364,0.02379254810512066,0.023782286792993546
0.023207619786262512,0.023231497034430504,0.02311522886157036,0.023264361545443535,0.023314666002988815,0.02327488549053669
0.020839324221014977,0.02079872228205204,0.02073471061885357,0.02084755338728428,0.020850012078881264,0.020843803882598877
0.018853461369872093,0.01888815313577652,0.018829545006155968,0.018857039511203766,0.018886681646108627,0.01887766271829605
0.02626892365515232,0.026283955201506615,0.026229942217469215,0.02616766467690468,0.026286259293556213,0.02629835344851017
0.022221243008971214,0.02223191224038601,0.02230941876769066,0.022177988663315773,0.022259889170527458,0.022231869399547577
0.02934264950454235,0.029282454401254654,0.029346315190196037,0.02942379005253315,0.029438897967338562,0.029348962008953094
0.019250920042395592,0.019232360646128654,0.019277501851320267,0.01923169195652008,0.019206015393137932,0.019227752462029457
0.014480401761829853,0.014505252242088318,0.014508360996842384,0.014497973024845123,0.014501535333693027,0.014476805925369263
0.019206572324037552,0.019236179068684578,0.019229706376791,0.019301356747746468,0.01928614266216755,0.019210001453757286
0.019270682707428932,0.019223257899284363,0.019368836656212807,0.019261913374066353,0.019235778599977493,0.019214723259210587
0.02325114794075489,0.023264870047569275,0.02322499454021454,0.023333873599767685,0.023284895345568657,0.02313234470784664
0.027763869613409042,0.027843641117215157,0.02784324623644352,0.027709363028407097,0.02777840755879879,0.027770401909947395
0.013890248723328114,0.013880115933716297,0.01391912717372179,0.013919984921813011,0.013883085921406746,0.013885153457522392
0.030338501557707787,0.030218321830034256,0.03044203296303749,0.030441531911492348,0.03035029210150242,0.03029850497841835
0.027746962383389473,0.027750663459300995,0.02785348892211914,0.027658553794026375,0.02782449685037136,0.02775241993367672
0.023866383358836174,0.023825500160455704,0.023884765803813934,0.023849325254559517,0.02373323030769825,0.02384372428059578
0.028586002066731453,0.02860100008547306,0.028502492234110832,0.028681840747594833,0.02854197658598423,0.02860616333782673
0.029417742043733597,0.029452772811055183,0.029389405623078346,0.029422160238027573,0.029527829959988594,0.029394250363111496
0.027039188891649246,0.027002038434147835,0.02682930789887905,0.026921991258859634,0.026997333392500877,0.02704416587948799
0.02324671298265457,0.0232677161693573,0.02323223277926445,0.02331715077161789,0.023245006799697876,0.02319309115409851
0.020000586286187172,0.019995223730802536,0.020086396485567093,0.020079368725419044,0.019965490326285362,0.019992012530565262
0.024409150704741478,0.024417584761977196,0.02436927519738674,0.024446949362754822,0.024430859833955765,0.02440243773162365
0.018880218267440796,0.018867982551455498,0.018984345719218254,0.018833477050065994,0.01883530803024769,0.018823686987161636
0.018548423424363136,0.01849508285522461,0.018529199063777924,0.018616899847984314,0.01851242408156395,0.01846291683614254
0.021238306537270546,0.02127060666680336,0.021321259438991547,0.02138322778046131,0.02128954604268074,0.02129979059100151
0.03226275369524956,0.03233279287815094,0.03221835568547249,0.032515279948711395,0.03226478025317192,0.032240185886621475
