text->audio,text->visual,audio->text,audio->visual,visual->text,visual->audio
0.035636045038700104,0.03569065406918526,0.035601940006017685,0.03548993542790413,0.03562629222869873,0.03559691086411476
0.029363105073571205,0.029332492500543594,0.02946765534579754,0.02945910021662712,0.029309147968888283,0.029442837461829185
0.020416785031557083,0.020405150949954987,0.020336179062724113,0.020327439531683922,0.020414788275957108,0.020439423620700836
0.027009811252355576,0.027011791244149208,0.02701272815465927,0.027067381888628006,0.026985883712768555,0.02704121172428131
0.032412316650152206,0.03229089826345444,0.03227081149816513,0.032349180430173874,0.0323013998568058,0.03241166099905968
0.030320685356855392,0.030329056084156036,0.030228031799197197,0.030044449493288994,0.03028850071132183,0.03026338294148445
0.0270400233566761,0.027013875544071198,0.02688641846179962,0.02689947746694088,0.027054252102971077,0.02698972076177597
0.03341340646147728,0.03339613229036331,0.03334035351872444,0.03308732807636261,0.03331952169537544,0.03360579535365105
0.032368872314691544,0.03210821375250816,0.03228767216205597,0.03209082409739494,0.03227217122912407,0.03221869468688965
0.013889751397073269,0.013892232440412045,0.013904726132750511,0.013914396986365318,0.013905727304518223,0.01391533575952053
0.026417195796966553,0.026318572461605072,0.026242617517709732,0.026444638147950172,0.02635156363248825,0.026308072730898857
0.01407260075211525,0.014088296331465244,0.014078307896852493,0.01413637399673462,0.014097383245825768,0.014071810990571976
0.020826978608965874,0.02088034339249134,0.02097170613706112,0.020991433411836624,0.020806806161999702,0.020853033289313316
0.016683882102370262,0.016677020117640495,0.016641827300190926,0.016651475802063942,0.01667432114481926,0.016660066321492195
0.029442666098475456,0.029337016865611076,0.02915317192673683,0.02936461567878723,0.02936669811606407,0.02935122512280941
0.02039314992725849,0.02040323242545128,0.020361360162496567,0.020514609292149544,0.020388059318065643,0.02039160206913948
0.027725184336304665,0.027765756472945213,0.027715465053915977,0.027653977274894714,0.027733758091926575,0.027822241187095642
0.019600730389356613,0.019610881805419922,0.01949755847454071,0.019731398671865463,0.019634973257780075,0.019578592851758003
0.01815326325595379,0.018166959285736084,0.018240945413708687,0.018223688006401062,0.01817847602069378,0.018152963370084763
