text->audio,text->visual,audio->text,audio->visual,visual->text,visual->audio
,0.024432802572846413,0.024377407506108284,0.024408657103776932,0.024429643526673317,
,0.03441498428583145,0.034468669444322586,0.034442972391843796,0.034498292952775955,
,0.030276348814368248,0.03030416928231716,0.03033236414194107,0.03030075691640377,
,0.032246243208646774,0.03223549574613571,0.03224783018231392,0.03221505135297775,
,0.032293956726789474,0.03229067847132683,0.03224852308630943,0.032190803438425064,
,0.047631848603487015,0.04769245162606239,0.0477871373295784,0.047598883509635925,
,0.025631485506892204,0.0256526917219162,0.02562331035733223,0.025624286383390427,
,0.03332004323601723,0.03336720913648605,0.03327527269721031,0.03337239846587181,
,0.03574717044830322,0.03570934757590294,0.03570795804262161,0.03574630990624428,
,0.02381031960248947,0.023814668878912926,0.023802483454346657,0.023847434669733047,
,0.02700299769639969,0.02705327607691288,0.026972686871886253,0.027037493884563446,
,0.03030516766011715,0.030311433598399162,0.030286429449915886,0.030312610790133476,
,0.02271941863000393,0.02272941917181015,0.0227018054574728,0.02272168919444084,
,0.03445256128907204,0.0344269759953022,0.034522172063589096,0.03451019898056984,
,0.041763532906770706,0.041621241718530655,0.04170169308781624,0.04163536801934242,
,0.03573077172040939,0.03568459674715996,0.035726916044950485,0.035755619406700134,
,0.03451398015022278,0.03450975567102432,0.034478843212127686,0.03445744886994362,
,0.03451186418533325,0.034560348838567734,0.034474924206733704,0.034455448389053345,
,0.03998187929391861,0.04002666473388672,0.03995320573449135,0.040032558143138885,
,0.024374838918447495,0.024404656141996384,0.02438678778707981,0.024380581453442574,
,0.04543542489409447,0.045473869889974594,0.045417286455631256,0.04545621573925018,
,0.02701302245259285,0.02706601470708847,0.02702285349369049,0.027028817683458328,
,0.024409987032413483,0.02440616488456726,0.02437894605100155,0.024363771080970764,
,0.029383111745119095,0.029411224648356438,0.02941081114113331,0.02937573753297329,
,0.03702694922685623,0.037082891911268234,0.037091322243213654,0.037084441632032394,
