text¡æaudio,text¡ævisual,audio¡ætext,audio¡ævisual,visual¡ætext,visual¡æaudio
,0.02932099811732769,0.02944161929190159,,0.029383953660726547,0.02932940609753132
,0.021715933457016945,0.02167423814535141,,0.021736329421401024,0.021754920482635498
,0.028626609593629837,0.02863958850502968,,0.028583025559782982,0.02862340211868286
,0.03451596200466156,0.034474242478609085,,0.03447629511356354,0.03453288972377777
,0.01818961650133133,0.01818847842514515,,0.01819254644215107,0.018180979415774345
,0.018513793125748634,0.018430160358548164,,0.018503015860915184,0.018543684855103493
,0.027782956138253212,0.027907123789191246,,0.027747726067900658,0.0278097465634346
,0.024980807676911354,0.025193125009536743,,0.02502855658531189,0.024961957708001137
,0.026347724720835686,0.026114219799637794,,0.026332590728998184,0.026320932433009148
,0.033313289284706116,0.03288837522268295,,0.03332991153001785,0.033349741250276566
,0.03022542968392372,0.030542777851223946,,0.030419811606407166,0.030258024111390114
,0.03576909750699997,0.035339344292879105,,0.03570159897208214,0.035797152668237686
,0.022246750071644783,0.022309288382530212,,0.022266780957579613,0.02221410721540451
,0.024970421567559242,0.02494673617184162,,0.02495133876800537,0.024978866800665855
,0.027755195274949074,0.02768976241350174,,0.027815787121653557,0.027852041646838188
,0.022706681862473488,0.02289598435163498,,0.022715043276548386,0.02267688699066639
,0.028647517785429955,0.028553759679198265,,0.02855158969759941,0.02854667417705059
,0.033264972269535065,0.033390797674655914,,0.033330295234918594,0.03327791020274162
,0.021277083083987236,0.021353455260396004,,0.02125389687716961,0.021277301013469696
,0.023272531107068062,0.02313709445297718,,0.023275738582015038,0.023294668644666672
,0.02777073346078396,0.027625955641269684,,0.02765514887869358,0.027718674391508102
,0.0054343994706869125,0.005432176869362593,,0.005437029525637627,0.005431709811091423
,0.02085609920322895,0.02091267891228199,,0.020803673192858696,0.020848236978054047
,0.023280268535017967,0.023242104798555374,,0.02330930531024933,0.023267071694135666
,0.024965280666947365,0.025061149150133133,,0.024999503046274185,0.02500000409781933
,0.016391584649682045,0.016384080052375793,,0.016412759199738503,0.01638282649219036
,0.023843010887503624,0.02383081428706646,,0.023812197148799896,0.023816963657736778
,0.033272884786129,0.03346754238009453,,0.033318892121315,0.033260468393564224
,0.02323838882148266,0.023293016478419304,,0.023253727704286575,0.02326841838657856
,0.02377617172896862,0.023842791095376015,,0.023798733949661255,0.023840490728616714
,0.027727846056222916,0.02803153544664383,,0.02774275653064251,0.027833350002765656
,0.030231479555368423,0.03037205897271633,,0.030389107763767242,0.030300823971629143
,0.020403524860739708,0.020421845838427544,,0.02046572044491768,0.020417293533682823
,0.020392870530486107,0.02033860981464386,,0.020388953387737274,0.020429078489542007
,0.030328139662742615,0.03020331636071205,,0.03039701096713543,0.030356187373399734
,0.03030277043581009,0.030290665104985237,,0.030308984220027924,0.030360331758856773
,0.023267729207873344,0.023335086181759834,,0.023254450410604477,0.02331656403839588
,0.02699781395494938,0.02701537497341633,,0.02710765227675438,0.02699163928627968
,0.019608039408922195,0.01969008520245552,,0.019634975120425224,0.019624631851911545
,0.021283935755491257,0.021233629435300827,,0.02128461003303528,0.021282998844981194
,0.03333999589085579,0.03354335576295853,,0.033237963914871216,0.03332328423857689
,0.029368245974183083,0.02943384274840355,,0.029447173699736595,0.029465964064002037
,0.01958763599395752,0.019566142931580544,,0.019639119505882263,0.019611194729804993
,0.022722570225596428,0.022628050297498703,,0.02272733673453331,0.022710153833031654
,0.025692356750369072,0.025610562413930893,,0.025665605440735817,0.025732263922691345
,0.022240959107875824,0.022268131375312805,,0.022278446704149246,0.02225945144891739
,0.026970526203513145,0.027194203808903694,,0.026973040774464607,0.02698839083313942
,0.031247878447175026,0.0312166940420866,,0.031164370477199554,0.031211169436573982
,0.013508905656635761,0.01345402654260397,,0.013505291193723679,0.01351768709719181
,0.020399142056703568,0.02051037922501564,,0.020401109009981155,0.02046211250126362
,0.018517296761274338,0.018643245100975037,,0.018538402393460274,0.01850709319114685
,0.01408554706722498,0.014096522703766823,,0.014095514081418514,0.014086786657571793
,0.03710433095693588,0.03678659722208977,,0.03701134771108627,0.03707435354590416
,0.02702307142317295,0.026973377913236618,,0.027028370648622513,0.02699287049472332
,0.02225351892411709,0.022370489314198494,,0.022285865619778633,0.022219045087695122
,0.019207941368222237,0.01934351958334446,,0.019234690815210342,0.019230183213949203
,0.03032766282558441,0.030042089521884918,,0.030369484797120094,0.030302269384264946
,0.04138815402984619,0.04168819263577461,,0.04184223711490631,0.041681356728076935
,0.02385663241147995,0.023746851831674576,,0.02382257767021656,0.023734917864203453
,0.024369483813643456,0.0244363471865654,,0.024429965764284134,0.02439914084970951
,0.02176710031926632,0.021761687472462654,,0.021748831495642662,0.021769216284155846
,0.024372750893235207,0.02444181963801384,,0.024457409977912903,0.024420883506536484
,0.01694227196276188,0.016974037513136864,,0.016956519335508347,0.01696404069662094
