text¡æaudio,text¡ævisual,audio¡ætext,audio¡ævisual,visual¡ætext,visual¡æaudio
,0.023821193724870682,0.023775437846779823,,0.02379518374800682,0.023813216015696526
,0.02640279196202755,0.026233738288283348,,0.026305826380848885,0.02627743035554886
,0.02629530243575573,0.026342034339904785,,0.02624034881591797,0.02629905939102173
,0.004830173682421446,0.004830184858292341,,0.004831817466765642,0.00483033386990428
,0.018524937331676483,0.01862051524221897,,0.01855907030403614,0.01853008009493351
,0.04153115302324295,0.0413353331387043,,0.041786663234233856,0.04154803231358528
,0.013153076171875,0.013174090534448624,,0.01314620953053236,0.013167689554393291
,0.03335563465952873,0.033383991569280624,,0.03340492770075798,0.033310674130916595
,0.023250658065080643,0.02324100024998188,,0.023248786106705666,0.023219933733344078
,0.026279348880052567,0.026280632242560387,,0.02625736966729164,0.026369063183665276
,0.022242404520511627,0.022139860317111015,,0.022225527092814445,0.022274009883403778
,0.0188568327575922,0.01889307051897049,,0.01888086088001728,0.01888730563223362
,0.02707032486796379,0.027119450271129608,,0.027041545137763023,0.027024196460843086
,0.02332252450287342,0.023319365456700325,,0.023246856406331062,0.023296045139431953
,0.0293617844581604,0.029365411028265953,,0.02936755307018757,0.029485024511814117
,0.03230045735836029,0.03222734108567238,,0.0322444848716259,0.03225843608379364
,0.032198213040828705,0.032164067029953,,0.03224077820777893,0.032275039702653885
,0.03219180926680565,0.032263100147247314,,0.03224252909421921,0.03209527209401131
,0.020405761897563934,0.02046985737979412,,0.020379386842250824,0.020394572988152504
,0.02629319205880165,0.026398835703730583,,0.02627909928560257,0.026366954669356346
,0.02634221501648426,0.02642415277659893,,0.026317138224840164,0.02633535861968994
,0.02856404148042202,0.028533848002552986,,0.028568077832460403,0.028589144349098206
,0.02380281127989292,0.02394038438796997,,0.023817677050828934,0.02376815490424633
,0.0323113352060318,0.03240015357732773,,0.03231250122189522,0.032278984785079956
,0.04003875330090523,0.040086545050144196,,0.040074411779642105,0.040018945932388306
,0.027785908430814743,0.027874398976564407,,0.02775667980313301,0.02787685953080654
,0.023780694231390953,0.023834500461816788,,0.023778129369020462,0.023826655000448227
,0.019231202080845833,0.0192705225199461,,0.019247297197580338,0.019208183512091637
,0.023826507851481438,0.023758644238114357,,0.023758335039019585,0.023806674405932426
,0.026324935257434845,0.026347452774643898,,0.02635539323091507,0.026307769119739532
,0.0370296910405159,0.037259895354509354,,0.03717179223895073,0.03713942691683769
,0.032273244112730026,0.03229024261236191,,0.03226396441459656,0.032272499054670334
,0.022711869329214096,0.02262253686785698,,0.022724350914359093,0.02271330915391445
,0.01785663701593876,0.017843587324023247,,0.017846988514065742,0.0178181491792202
,0.0199977308511734,0.020054256543517113,,0.019986381754279137,0.0200396366417408
,0.02631915733218193,0.02634623274207115,,0.026324765756726265,0.02627069316804409
,0.014486132189631462,0.014490692876279354,,0.014482722617685795,0.014511214569211006
,0.027822135016322136,0.027706699445843697,,0.027791965752840042,0.027756202965974808
,0.02778998389840126,0.027765832841396332,,0.02778678573668003,0.02776520326733589
,0.02041178196668625,0.020396478474140167,,0.020435038954019547,0.02040521427989006
,0.02274157665669918,0.022764701396226883,,0.022720852866768837,0.022803543135523796
,0.015647806227207184,0.015664391219615936,,0.015625959262251854,0.015616331249475479
,0.029409291222691536,0.029369760304689407,,0.029420940205454826,0.029325902462005615
,0.03567136451601982,0.035681117326021194,,0.03576656058430672,0.03574946150183678
,0.02695356495678425,0.027115438133478165,,0.027037205174565315,0.027064893394708633
,0.02126108668744564,0.02130849100649357,,0.02125973254442215,0.021315526217222214
,0.04528911039233208,0.04566127806901932,,0.0453595332801342,0.045356228947639465
,0.028575845062732697,0.028612995520234108,,0.028568433597683907,0.028524763882160187
,0.025024289265275,0.025045737624168396,,0.024984661489725113,0.02499959245324135
,0.023826424032449722,0.02383950911462307,,0.023860953748226166,0.02378699742257595
,0.01205198373645544,0.012058231979608536,,0.012054301798343658,0.01205340027809143
,0.02040737308561802,0.02039070427417755,,0.020368991419672966,0.020432140678167343
,0.030291758477687836,0.030317746102809906,,0.030336087569594383,0.030206579715013504
,0.02437223494052887,0.02440842241048813,,0.02436669170856476,0.02435874566435814
,0.02632272243499756,0.026211077347397804,,0.02632228657603264,0.026289181783795357
,0.04004092141985893,0.04005565121769905,,0.0400574654340744,0.039974577724933624
,0.02220456674695015,0.02209744229912758,,0.02224268950521946,0.022215450182557106
,0.01960052363574505,0.01961139217019081,,0.019635869190096855,0.019628800451755524
,0.022717703133821487,0.022674858570098877,,0.02273678593337536,0.022750386968255043
,0.022714944556355476,0.02263711392879486,,0.022723117843270302,0.0227204617112875
,0.019628217443823814,0.019525209441781044,,0.019627513363957405,0.01962614618241787
,0.035672593861818314,0.03582322597503662,,0.03579329699277878,0.03577693551778793
,0.020858148112893105,0.020914841443300247,,0.020817304030060768,0.02079462632536888
,0.028614632785320282,0.028684498742222786,,0.028594262897968292,0.028596889227628708
,0.027003386989235878,0.02698419988155365,,0.02697041817009449,0.026926608756184578
,0.02503167651593685,0.02502552606165409,,0.025024374946951866,0.025027764961123466
,0.026318935677409172,0.026399146765470505,,0.026370111852884293,0.026330171152949333
,0.019623888656497,0.01965154893696308,,0.019552651792764664,0.01963532157242298
,0.022173427045345306,0.022218184545636177,,0.02220045030117035,0.022266050800681114
,0.025652706623077393,0.025595325976610184,,0.025627678260207176,0.025727612897753716
,0.01920897327363491,0.01921401172876358,,0.0192271638661623,0.019216910004615784
,0.01407749205827713,0.014102031476795673,,0.014082521200180054,0.0140786562114954
,0.030180664733052254,0.030452093109488487,,0.03024725615978241,0.030218346044421196
,0.02222375199198723,0.02218467742204666,,0.022217191755771637,0.022170498967170715
,0.016665449365973473,0.016678886488080025,,0.016668841242790222,0.016683435067534447
,0.014071984216570854,0.014137759804725647,,0.014095649123191833,0.014085264876484871
,0.018846532329916954,0.018861377611756325,,0.018874414265155792,0.01886679232120514
,0.012043096125125885,0.012046865187585354,,0.012055561877787113,0.012038079090416431
,0.021709579974412918,0.021666087210178375,,0.021771468222141266,0.021758755668997765
,0.022734418511390686,0.022745519876480103,,0.022749686613678932,0.022779550403356552
,0.025615183636546135,0.02562139555811882,,0.025637716054916382,0.025673670694231987
,0.020366530865430832,0.020384356379508972,,0.020436203107237816,0.020402196794748306
,0.013531574979424477,0.013522319495677948,,0.013507501222193241,0.013511113822460175
,0.025057557970285416,0.025041265413165092,,0.025057896971702576,0.024984588846564293
,0.023828944191336632,0.023846212774515152,,0.023812144994735718,0.02382575161755085
,0.029346400871872902,0.02938631735742092,,0.029417863115668297,0.029359355568885803
,0.02039928175508976,0.02042575180530548,,0.02044019103050232,0.020419683307409286
,0.018508898094296455,0.018545297905802727,,0.018512694165110588,0.018508216366171837
,0.026342300698161125,0.02639787085354328,,0.026315292343497276,0.02633211947977543
,0.023786770179867744,0.023778533563017845,,0.023831043392419815,0.023793192580342293
,0.007041627541184425,0.007040148135274649,,0.007034513633698225,0.007041893433779478
,0.027772700414061546,0.027880428358912468,,0.02778296358883381,0.027865389361977577
,0.02079111337661743,0.020811613649129868,,0.02082979306578636,0.020832274109125137
,0.03859005495905876,0.03864417225122452,,0.03845132514834404,0.03845415264368057
,0.027070432901382446,0.027038104832172394,,0.026961902156472206,0.026959622278809547
,0.021711168810725212,0.021828845143318176,,0.021770073100924492,0.021735360845923424
,0.03320422023534775,0.033312827348709106,,0.03324178233742714,0.03335287794470787
,0.023289330303668976,0.023353764787316322,,0.023273184895515442,0.02326730266213417
,0.019603993743658066,0.01954987831413746,,0.019588034600019455,0.019627241417765617
,0.01957062818109989,0.019619300961494446,,0.019642451778054237,0.019595734775066376
,0.027052268385887146,0.02706964500248432,,0.027005786076188087,0.02702946960926056
,0.026326218619942665,0.026406649500131607,,0.026238201186060905,0.026301005855202675
,0.019986510276794434,0.02006470039486885,,0.019978905096650124,0.019973687827587128
,0.02000049129128456,0.01992846094071865,,0.019983110949397087,0.01999790593981743
,0.01958390139043331,0.0196492038667202,,0.01955580711364746,0.01963834837079048
,0.03454124927520752,0.03444480895996094,,0.03445444628596306,0.03445159271359444
,0.02128848060965538,0.02122216485440731,,0.021288366988301277,0.0212660301476717
,0.023814719170331955,0.02375868707895279,,0.023828865960240364,0.023796159774065018
